-1.88496, 8.90816, 0.427434
-1.72788, -9, 0.234257
-1.72788, -8.54082, 0.267378
-1.72788, -8.08163, 0.333667
-1.72788, -7.62245, 0.345314
-1.72788, -7.16327, 0.343745
-1.72788, -6.70408, 0.340088
-1.72788, -6.2449, 0.334206
-1.72788, -5.78571, 0.326151
-1.72788, -5.32653, 0.315936
-1.72788, -4.86735, 0.303604
-1.72788, -4.40816, 0.289254
-1.72788, -3.94898, 0.273048
-1.72788, -3.4898, 0.255264
-1.72788, -3.03061, 0.236305
-1.72788, -2.57143, 0.216688
-1.72788, -2.11224, 0.197027
-1.72788, -1.65306, 0.178007
-1.72788, -1.19388, 0.160343
-1.72788, -0.734694, 0.144764
-1.72788, -0.27551, 0.131989
-1.72788, 0.183673, 0.122662
-1.72788, 0.642857, 0.117289
-1.72788, 1.10204, 0.117555
-1.72788, 1.56122, 0.138233
-1.72788, 2.02041, 0.190645
-1.72788, 2.47959, 0.308262
-1.72788, 2.93878, 0.620809
-1.72788, 3.39796, 0.760303
-1.72788, 3.85714, 0.797721
-1.72788, 4.31633, 0.819996
-1.72788, 4.77551, 0.833709
-1.72788, 5.23469, 0.841028
-1.72788, 5.69388, 0.843063
-1.72788, 6.15306, 0.821681
-1.72788, 6.61224, 0.682062
-1.72788, 7.07143, 0.534187
-1.72788, 7.53061, 0.479771
-1.72788, 7.9898, 0.458221
-1.72788, 8.44898, 0.444678
-1.72788, 8.90816, 0.434555
-1.5708, -9, 0.228925
-1.5708, -8.54082, 0.247161
-1.5708, -8.08163, 0.316183
-1.5708, -7.62245, 0.336382
-1.5708, -7.16327, 0.335486
-1.5708, -6.70408, 0.332928
-1.5708, -6.2449, 0.328413
-1.5708, -5.78571, 0.321922
-1.5708, -5.32653, 0.31351
-1.5708, -4.86735, 0.303305
-1.5708, -4.40816, 0.291463
-1.5708, -3.94898, 0.278158
-1.5708, -3.4898, 0.263644
-1.5708, -3.03061, 0.248271
-1.5708, -2.57143, 0.232495
-1.5708, -2.11224, 0.21686
-1.5708, -1.65306, 0.201963
-1.5708, -1.19388, 0.188412
-1.5708, -0.734694, 0.176844
-1.5708, -0.27551, 0.167903
-1.5708, 0.183673, 0.16219
-1.5708, 0.642857, 0.1603
-1.5708, 1.10204, 0.171835
-1.5708, 1.56122, 0.208652
-1.5708, 2.02041, 0.287436
-1.5708, 2.47959, 0.5251
-1.5708, 2.93878, 0.772518
-1.5708, 3.39796, 0.820733
-1.5708, 3.85714, 0.844722
-1.5708, 4.31633, 0.859359
-1.5708, 4.77551, 0.867522
-1.5708, 5.23469, 0.87047
-1.5708, 5.69388, 0.860404
-1.5708, 6.15306, 0.742385
-1.5708, 6.61224, 0.571532
-1.5708, 7.07143, 0.501398
-1.5708, 7.53061, 0.475609
-1.5708, 7.9898, 0.460094
-1.5708, 8.44898, 0.44865
-1.5708, 8.90816, 0.439569
-1.41372, -9, 0.226386
-1.41372, -8.54082, 0.234345
-1.41372, -8.08163, 0.300239
-1.41372, -7.62245, 0.330156
-1.41372, -7.16327, 0.330256
-1.41372, -6.70408, 0.32866
-1.41372, -6.2449, 0.325481
-1.41372, -5.78571, 0.320558
-1.41372, -5.32653, 0.313867
-1.41372, -4.86735, 0.305619
-1.41372, -4.40816, 0.296047
-1.41372, -3.94898, 0.28534
-1.41372, -3.4898, 0.273743
-1.41372, -3.03061, 0.261579
-1.41372, -2.57143, 0.249251
-1.41372, -2.11224, 0.237237
-1.41372, -1.65306, 0.226056
-1.41372, -1.19388, 0.216231
-1.41372, -0.734694, 0.208375
-1.41372, -0.27551, 0.203093
-1.41372, 0.183673, 0.200961
-1.41372, 0.642857, 0.208249
-1.41372, 1.10204, 0.23545
-1.41372, 1.56122, 0.294877
-1.41372, 2.02041, 0.450328
-1.41372, 2.47959, 0.771833
-1.41372, 2.93878, 0.843424
-1.41372, 3.39796, 0.868616
-1.41372, 3.85714, 0.883591
-1.41372, 4.31633, 0.892132
-1.41372, 4.77551, 0.895653
-1.41372, 5.23469, 0.891066
-1.41372, 5.69388, 0.792826
-1.41372, 6.15306, 0.605585
-1.41372, 6.61224, 0.520492
-1.41372, 7.07143, 0.490646
-1.41372, 7.53061, 0.473277
-1.41372, 7.9898, 0.460624
-1.41372, 8.44898, 0.450619
-1.41372, 8.90816, 0.442291
-1.25664, -9, 0.22656
-1.25664, -8.54082, 0.229409
-1.25664, -8.08163, 0.286997
-1.25664, -7.62245, 0.325817
-1.25664, -7.16327, 0.328099
-1.25664, -6.70408, 0.327261
-1.25664, -6.2449, 0.325293
-1.25664, -5.78571, 0.321886
-1.25664, -5.32653, 0.316887
-1.25664, -4.86735, 0.310489
-1.25664, -4.40816, 0.302997
-1.25664, -3.94898, 0.294636
-1.25664, -3.4898, 0.285661
-1.25664, -3.03061, 0.276379
-1.25664, -2.57143, 0.26716
-1.25664, -2.11224, 0.258435
-1.25664, -1.65306, 0.250632
-1.25664, -1.19388, 0.244287
-1.25664, -0.734694, 0.239974
-1.25664, -0.27551, 0.238297
-1.25664, 0.183673, 0.244368
-1.25664, 0.642857, 0.266115
-1.25664, 1.10204, 0.313827
-1.25664, 1.56122, 0.421714
-1.25664, 2.02041, 0.755056
-1.25664, 2.47959, 0.865748
-1.25664, 2.93878, 0.891536
-1.25664, 3.39796, 0.90623
-1.25664, 3.85714, 0.91468
-1.25664, 4.31633, 0.918452
-1.25664, 4.77551, 0.916464
-1.25664, 5.23469, 0.833208
-1.25664, 5.69388, 0.633815
-1.25664, 6.15306, 0.536186
-1.25664, 6.61224, 0.502886
-1.25664, 7.07143, 0.483872
-1.25664, 7.53061, 0.470158
-1.25664, 7.9898, 0.45935
-1.25664, 8.44898, 0.450553
-1.25664, 8.90816, 0.441693
-1.09956, -9, 0.229301
-1.09956, -8.54082, 0.230334
-1.09956, -8.08163, 0.277692
-1.09956, -7.62245, 0.32331
-1.09956, -7.16327, 0.329038
-1.09956, -6.70408, 0.328696
-1.09956, -6.2449, 0.327741
-1.09956, -5.78571, 0.325704
-1.09956, -5.32653, 0.322358
-1.09956, -4.86735, 0.317756
-1.09956, -4.40816, 0.312216
-1.09956, -3.94898, 0.306018
-1.09956, -3.4898, 0.29944
-1.09956, -3.03061, 0.292781
-1.09956, -2.57143, 0.286396
-1.09956, -2.11224, 0.280675
-1.09956, -1.65306, 0.27604
-1.09956, -1.19388, 0.273014
-1.09956, -0.734694, 0.272406
-1.09956, -0.27551, 0.278736
-1.09956, 0.183673, 0.297771
-1.09956, 0.642857, 0.338232
-1.09956, 1.10204, 0.423065
-1.09956, 1.56122, 0.729016
-1.09956, 2.02041, 0.887663
-1.09956, 2.47959, 0.91325
-1.09956, 2.93878, 0.927038
-1.09956, 3.39796, 0.934957
-1.09956, 3.85714, 0.93867
-1.09956, 4.31633, 0.937915
-1.09956, 4.77551, 0.864503
-1.09956, 5.23469, 0.654415
-1.09956, 5.69388, 0.547796
-1.09956, 6.15306, 0.511961
-1.09956, 6.61224, 0.491578
-1.09956, 7.07143, 0.476982
-1.09956, 7.53061, 0.465526
-1.09956, 7.9898, 0.456207
-1.09956, 8.44898, 0.448277
-1.09956, 8.90816, 0.434802
-0.942478, -9, 0.234404
-0.942478, -8.54082, 0.23506
-0.942478, -8.08163, 0.273289
-0.942478, -7.62245, 0.32318
-0.942478, -7.16327, 0.332931
-0.942478, -6.70408, 0.332941
-0.942478, -6.2449, 0.332692
-0.942478, -5.78571, 0.331858
-0.942478, -5.32653, 0.330047
-0.942478, -4.86735, 0.327181
-0.942478, -4.40816, 0.323525
-0.942478, -3.94898, 0.319376
-0.942478, -3.4898, 0.315027
-0.942478, -3.03061, 0.310798
-0.942478, -2.57143, 0.30704
-0.942478, -2.11224, 0.304135
-0.942478, -1.65306, 0.30253
-0.942478, -1.19388, 0.303673
-0.942478, -0.734694, 0.310949
-0.942478, -0.27551, 0.328809
-0.942478, 0.183673, 0.364938
-0.942478, 0.642857, 0.437569
-0.942478, 1.10204, 0.703864
-0.942478, 1.56122, 0.909149
-0.942478, 2.02041, 0.933439
-0.942478, 2.47959, 0.945746
-0.942478, 2.93878, 0.952738
-0.942478, 3.39796, 0.956121
-0.942478, 3.85714, 0.95593
-0.942478, 4.31633, 0.887666
-0.942478, 4.77551, 0.666388
-0.942478, 5.23469, 0.554966
-0.942478, 5.69388, 0.517602
-0.942478, 6.15306, 0.496157
-0.942478, 6.61224, 0.480881
-0.942478, 7.07143, 0.46895
-0.942478, 7.53061, 0.459258
-0.942478, 7.9898, 0.451175
-0.942478, 8.44898, 0.442771
-0.942478, 8.90816, 0.418288
-0.785398, -9, 0.241609
-0.785398, -8.54082, 0.242414
-0.785398, -8.08163, 0.274221
-0.785398, -7.62245, 0.326117
-0.785398, -7.16327, 0.339394
-0.785398, -6.70408, 0.339928
-0.785398, -6.2449, 0.340221
-0.785398, -5.78571, 0.340219
-0.785398, -5.32653, 0.33974
-0.785398, -4.86735, 0.338511
-0.785398, -4.40816, 0.336672
-0.785398, -3.94898, 0.334488
-0.785398, -3.4898, 0.332264
-0.785398, -3.03061, 0.33033
-0.785398, -2.57143, 0.32906
-0.785398, -2.11224, 0.329218
-0.785398, -1.65306, 0.332407
-0.785398, -1.19388, 0.340884
-0.785398, -0.734694, 0.358476
-0.785398, -0.27551, 0.392081
-0.785398, 0.183673, 0.45752
-0.785398, 0.642857, 0.684471
-0.785398, 1.10204, 0.929918
-0.785398, 1.56122, 0.951702
-0.785398, 2.02041, 0.962086
-0.785398, 2.47959, 0.967844
-0.785398, 2.93878, 0.970666
-0.785398, 3.39796, 0.97067
-0.785398, 3.85714, 0.903353
-0.785398, 4.31633, 0.669441
-0.785398, 4.77551, 0.557648
-0.785398, 5.23469, 0.519639
-0.785398, 5.69388, 0.497469
-0.785398, 6.15306, 0.481749
-0.785398, 6.61224, 0.469548
-0.785398, 7.07143, 0.459674
-0.785398, 7.53061, 0.451435
-0.785398, 7.9898, 0.44423
-0.785398, 8.44898, 0.431603
-0.785398, 8.90816, 0.393001
-0.628319, -9, 0.250606
-0.628319, -8.54082, 0.251862
-0.628319, -8.08163, 0.280337
-0.628319, -7.62245, 0.332606
-0.628319, -7.16327, 0.348078
-0.628319, -6.70408, 0.349277
-0.628319, -6.2449, 0.350246
-0.628319, -5.78571, 0.351036
-0.628319, -5.32653, 0.35151
-0.628319, -4.86735, 0.351602
-0.628319, -4.40816, 0.35141
-0.628319, -3.94898, 0.351116
-0.628319, -3.4898, 0.35102
-0.628319, -3.03061, 0.351645
-0.628319, -2.57143, 0.353811
-0.628319, -2.11224, 0.358782
-0.628319, -1.65306, 0.368499
-0.628319, -1.19388, 0.38632
-0.628319, -0.734694, 0.418551
-0.628319, -0.27551, 0.479919
-0.628319, 0.183673, 0.664659
-0.628319, 0.642857, 0.949147
-0.628319, 1.10204, 0.967568
-0.628319, 1.56122, 0.975754
-0.628319, 2.02041, 0.98012
-0.628319, 2.47959, 0.982246
-0.628319, 2.93878, 0.982218
-0.628319, 3.39796, 0.911877
-0.628319, 3.85714, 0.664008
-0.628319, 4.31633, 0.556092
-0.628319, 4.77551, 0.518166
-0.628319, 5.23469, 0.495672
-0.628319, 5.69388, 0.479785
-0.628319, 6.15306, 0.46753
-0.628319, 6.61224, 0.45764
-0.628319, 7.07143, 0.449344
-0.628319, 7.53061, 0.442167
-0.628319, 7.9898, 0.434912
-0.628319, 8.44898, 0.412608
-0.628319, 8.90816, 0.365118
-0.471239, -9, 0.261122
-0.471239, -8.54082, 0.262919
-0.471239, -8.08163, 0.291232
-0.471239, -7.62245, 0.342755
-0.471239, -7.16327, 0.358669
-0.471239, -6.70408, 0.360566
-0.471239, -6.2449, 0.362322
-0.471239, -5.78571, 0.364026
-0.471239, -5.32653, 0.365557
-0.471239, -4.86735, 0.366944
-0.471239, -4.40816, 0.368359
-0.471239, -3.94898, 0.370052
-0.471239, -3.4898, 0.372471
-0.471239, -3.03061, 0.376341
-0.471239, -2.57143, 0.382836
-0.471239, -2.11224, 0.393724
-0.471239, -1.65306, 0.412022
-0.471239, -1.19388, 0.443624
-0.471239, -0.734694, 0.502813
-0.471239, -0.27551, 0.681258
-0.471239, 0.183673, 0.965834
-0.471239, 0.642857, 0.980576
-0.471239, 1.10204, 0.986481
-0.471239, 1.56122, 0.989423
-0.471239, 2.02041, 0.990813
-0.471239, 2.47959, 0.990648
-0.471239, 2.93878, 0.913424
-0.471239, 3.39796, 0.651372
-0.471239, 3.85714, 0.550774
-0.471239, 4.31633, 0.513312
-0.471239, 4.77551, 0.490716
-0.471239, 5.23469, 0.474848
-0.471239, 5.69388, 0.462753
-0.471239, 6.15306, 0.453083
-0.471239, 6.61224, 0.444952
-0.471239, 7.07143, 0.437844
-0.471239, 7.53061, 0.431499
-0.471239, 7.9898, 0.421863
-0.471239, 8.44898, 0.38681
-0.471239, 8.90816, 0.342047
-0.314159, -9, 0.272755
-0.314159, -8.54082, 0.275275
-0.314159, -8.08163, 0.306589
-0.314159, -7.62245, 0.356076
-0.314159, -7.16327, 0.370715
-0.314159, -6.70408, 0.37332
-0.314159, -6.2449, 0.375961
-0.314159, -5.78571, 0.378656
-0.314159, -5.32653, 0.381343
-0.314159, -4.86735, 0.38417
-0.314159, -4.40816, 0.387361
-0.314159, -3.94898, 0.391298
-0.314159, -3.4898, 0.396618
-0.314159, -3.03061, 0.40441
-0.314159, -2.57143, 0.416353
-0.314159, -2.11224, 0.435235
-0.314159, -1.65306, 0.466736
-0.314159, -1.19388, 0.525465
-0.314159, -0.734694, 0.73007
-0.314159, -0.27551, 0.979262
-0.314159, 0.183673, 0.990403
-0.314159, 0.642857, 0.994097
-0.314159, 1.10204, 0.995718
-0.314159, 1.56122, 0.996412
-0.314159, 2.02041, 0.995989
-0.314159, 2.47959, 0.90839
-0.314159, 2.93878, 0.633458
-0.314159, 3.39796, 0.541953
-0.314159, 3.85714, 0.505037
-0.314159, 4.31633, 0.482536
-0.314159, 4.77551, 0.46689
-0.314159, 5.23469, 0.455152
-0.314159, 5.69388, 0.44589
-0.314159, 6.15306, 0.438126
-0.314159, 6.61224, 0.431328
-0.314159, 7.07143, 0.425248
-0.314159, 7.53061, 0.419495
-0.314159, 7.9898, 0.40405
-0.314159, 8.44898, 0.358186
-0.314159, 8.90816, 0.325538
-0.15708, -9, 0.285174
-0.15708, -8.54082, 0.288854
-0.15708, -8.08163, 0.32604
-0.15708, -7.62245, 0.371666
-0.15708, -7.16327, 0.383725
-0.15708, -6.70408, 0.387104
-0.15708, -6.2449, 0.390691
-0.15708, -5.78571, 0.394423
-0.15708, -5.32653, 0.39839
-0.15708, -4.86735, 0.402805
-0.15708, -4.40816, 0.408
-0.15708, -3.94898, 0.414535
-0.15708, -3.4898, 0.423431
-0.15708, -3.03061, 0.436297
-0.15708, -2.57143, 0.455776
-0.15708, -2.11224, 0.487487
-0.15708, -1.65306, 0.54707
-0.15708, -1.19388, 0.769794
-0.15708, -0.734694, 0.98878
